entity,rel,objt,pageTitle_entity,views_entity,pageTitle_objt,views_objt
Q42759035,P161,Q111647431,Joker (2019 film),18697,,
Q42759035,P161,Q64504577,Joker (2019 film),18697,Dante Pereira-Olson,39311
Q42759035,P161,Q72759049,Joker (2019 film),18697,Leigh Gill,43480
Q42759035,P161,Q22806911,Joker (2019 film),18697,,
Q42759035,P161,Q26924801,Joker (2019 film),18697,Brian Tyree Henry,1428550
Q42759035,P161,Q59781843,Joker (2019 film),18697,Ben Warheit,8096
Q42759035,P161,Q16198926,Joker (2019 film),18697,Michael Benz,22935
Q42759035,P161,Q56350765,Joker (2019 film),18697,,
Q42759035,P161,Q5525183,Joker (2019 film),18697,Gary Gulman,172628
Q42759035,P161,Q316596,Joker (2019 film),18697,Justin Theroux,2510563
Q42759035,P462,Q22006653,Joker (2019 film),18697,,
Q42759035,P58,Q362824,Joker (2019 film),18697,Todd Phillips,608197
Q42759035,P58,Q1671377,Joker (2019 film),18697,Scott Silver,61212
Q42759035,P136,Q959790,Joker (2019 film),18697,Crime film,214083
Q42759035,P136,Q2484376,Joker (2019 film),18697,Thriller film,369142
Q42759035,P136,Q130232,Joker (2019 film),18697,Drama (film and television),644576
Q42759035,P136,Q109733304,Joker (2019 film),18697,,
Q42759035,P162,Q362824,Joker (2019 film),18697,Todd Phillips,608197
Q42759035,P162,Q15735681,Joker (2019 film),18697,Emma Tillinger Koskoff,67387
Q42759035,P162,Q205707,Joker (2019 film),18697,Bradley Cooper,5853692
Q42759035,P86,Q433734,Joker (2019 film),18697,Hildur Guðnadóttir,256014
Q42759035,P750,Q126399,Joker (2019 film),18697,Warner Bros.,1505200
Q42759035,P750,Q1097348,Joker (2019 film),18697,,
Q42759035,P272,Q126399,Joker (2019 film),18697,Warner Bros.,1505200
Q42759035,P272,Q3011161,Joker (2019 film),18697,DC Entertainment,187270
Q42759035,P272,Q622668,Joker (2019 film),18697,Village Roadshow Pictures,274875
Q42759035,P272,Q31197934,Joker (2019 film),18697,DC Studios,644691
Q42759035,P272,Q65557474,Joker (2019 film),18697,,
Q42759035,P1431,Q4977147,Joker (2019 film),18697,Bruce Berman,13154
Q42759035,P344,Q6504587,Joker (2019 film),18697,Lawrence Sher,37183
Q42759035,P2554,Q40975025,Joker (2019 film),18697,,
Q42759035,P2515,Q1621425,Joker (2019 film),18697,Mark Bridges (costume designer),11765
Q42759035,P915,Q60,Joker (2019 film),18697,New York City,12573405
Q42759035,P915,Q2616330,Joker (2019 film),18697,Bedford Park Boulevard station,9369
Q42759035,P915,Q14705631,Joker (2019 film),18697,Hudson County Courthouse,4614
Q42759035,P840,Q732858,Joker (2019 film),18697,Gotham City,625198
Q42759035,P1657,Q18665344,Joker (2019 film),18697,,
Q42759035,P921,Q217533,Joker (2019 film),18697,Joker (character),1014103
Q42759035,P2363,Q21571489,Joker (2019 film),18697,,
Q42759035,P3306,Q27253952,Joker (2019 film),18697,,
Q42759035,P5970,Q56887761,Joker (2019 film),18697,,
Q42759035,P3834,Q28980118,Joker (2019 film),18697,,
Q42759035,P3216,Q26678735,Joker (2019 film),18697,,
Q42759035,P5150,Q52692412,Joker (2019 film),18697,,
Q42759035,P5201,Q52382306,Joker (2019 film),18697,,
Q42759035,P3402,Q27915576,Joker (2019 film),18697,,
Q42759035,P2408,Q34644,Joker (2019 film),18697,1980s,382372
Q42759035,P2408,Q2437,Joker (2019 film),18697,1981,122432
Q42759035,P2758,Q23817740,Joker (2019 film),18697,,
Q42759035,P2758,Q23817739,Joker (2019 film),18697,,
Q42759035,P1040,Q72559426,Joker (2019 film),18697,Jeff Groth (film editor),5692
Q42759035,P4437,Q42012505,Joker (2019 film),18697,,
Q42759035,P527,Q74077989,Joker (2019 film),18697,Joker Stairs,133623
Q42759035,P2629,Q4550895,Joker (2019 film),18697,,
Q42759035,P166,Q488651,Joker (2019 film),18697,Academy Award for Best Original Score,396667
Q42759035,P166,Q103916,Joker (2019 film),18697,Academy Award for Best Actor,1843250
Q42759035,P166,Q2017201,Joker (2019 film),18697,Robert Award for Best American Film,1882
Q42759035,P406,Q81419578,Joker (2019 film),18697,Joker (soundtrack),28513
Q42759035,P6658,Q62371961,Joker (2019 film),18697,,
Q42759035,P3428,Q27925241,Joker (2019 film),18697,,
Q42759035,P5707,Q45602,Joker (2019 film),18697,Modern Times (film),230832
Q42759035,P7573,Q74434540,Joker (2019 film),18697,,
Q42759035,P941,Q47221,Joker (2019 film),18697,Taxi Driver,1854395
Q42759035,P941,Q220780,Joker (2019 film),18697,Raging Bull,871170
Q42759035,P941,Q1122281,Joker (2019 film),18697,The King of Comedy (film),487067
Q42759035,P941,Q657079,Joker (2019 film),18697,Serpico,404638
Q42759035,P941,Q171669,Joker (2019 film),18697,One Flew Over the Cuckoo's Nest (film),1432381
Q42759035,P941,Q1809883,Joker (2019 film),18697,The Man Who Laughs (1928 film),167867
Q42759035,P941,Q240358,Joker (2019 film),18697,Batman: The Killing Joke,337846
Q42759035,P2756,Q23790282,Joker (2019 film),18697,,
Q42759035,P8889,Q102108198,Joker (2019 film),18697,,
Q42759035,P2684,Q23649984,Joker (2019 film),18697,,
Q42759035,P5021,Q4165246,Joker (2019 film),18697,Bechdel test,977842
Q42759035,P5021,Q105776216,Joker (2019 film),18697,,
Q42759035,P5021,Q85783379,Joker (2019 film),18697,Mako Mori test,34974
Q42759035,P437,Q723685,Joker (2019 film),18697,Video on demand,808267
Q42759035,P437,Q47544021,Joker (2019 film),18697,,
Q42759035,P1889,Q225000,Joker (2019 film),18697,Joker,57158
Q42759035,P8411,Q210999,Joker (2019 film),18697,Psychiatric hospital,473996
Q42759035,P1411,Q102427,Joker (2019 film),18697,Academy Award for Best Picture,3020078
Q42759035,P674,Q217533,Joker (2019 film),18697,Joker (character),1014103
Q42759035,P674,Q63776505,Joker (2019 film),18697,Arthur Fleck,5111
Q42759035,P674,Q73932169,Joker (2019 film),18697,,
Q42759035,P674,Q1060159,Joker (2019 film),18697,Thomas Wayne,181819
Q42759035,P674,Q936072,Joker (2019 film),18697,Martha Wayne,116724
Q42759035,P674,Q159051,Joker (2019 film),18697,Alfred Pennyworth,343481
Q42759035,P674,Q2695156,Joker (2019 film),18697,Batman,2845020
Q42759035,P2354,Q81171760,Joker (2019 film),18697,List of accolades received by Joker (2019 film),54088
Q42759035,P156,Q108628759,Joker (2019 film),18697,Joker: Folie à Deux,1992975
Q214872,P31,Q33532284,Lists of earthquakes,19253,,
Q214872,P31,Q67182786,Lists of earthquakes,19253,,
Q214872,P360,Q7944,Lists of earthquakes,19253,Earthquake,3785428
Q214872,P1754,Q8940522,Lists of earthquakes,19253,Category:Lists of earthquakes,3144
Q1179138,P31,Q4167410,Null,18588,,
Q1179138,P1889,Q37522514,Null,18588,,
Q159,P1622,Q14565199,Russia,19329,Right (direction),1018
Q159,P1151,Q8252645,Russia,19329,Portal:Russia,75439
Q159,P1465,Q6926403,Russia,19329,Category:Deaths in Russia,427
Q159,P1456,Q7382189,Russia,19329,Russian cultural heritage register,6625
Q159,P31,Q3624078,Russia,19329,Sovereign state,771634
Q159,P31,Q859563,Russia,19329,Secular state,265723
Q159,P31,Q6256,Russia,19329,Country,1107491
Q159,P31,Q1323642,Russia,19329,Transcontinental country,27210
Q159,P31,Q43702,Russia,19329,Federation,495975
Q159,P1304,Q806651,Russia,19329,Central Bank of Russia,77908
Q159,P37,Q7737,Russia,19329,Russian language,1570772
Q159,P37,Q27567,Russia,19329,Abaza language,38353
Q159,P37,Q27776,Russia,19329,Adyghe language,125797
Q159,P37,Q1991779,Russia,19329,Southern Altai language,21392
Q159,P37,Q13389,Russia,19329,Bashkir language,83426
Q159,P37,Q33120,Russia,19329,Buryat language,65363
Q159,P37,Q33509,Russia,19329,Ingush language,52291
Q159,P37,Q33522,Russia,19329,Kabardian language,72608
Q159,P37,Q33634,Russia,19329,Kalmyk Oirat,34633
Q159,P37,Q33714,Russia,19329,Karachay-Balkar,26776
Q159,P37,Q36126,Russia,19329,Komi language,70661
Q159,P37,Q33357,Russia,19329,Crimean Tatar language,139624
Q159,P37,Q973685,Russia,19329,Mari language,58388
Q159,P37,Q13343,Russia,19329,Moksha language,49892
Q159,P37,Q33871,Russia,19329,Nogai language,36665
Q159,P37,Q33968,Russia,19329,Ossetian language,146518
Q159,P37,Q25285,Russia,19329,Tatar language,182390
Q159,P37,Q34119,Russia,19329,Tuvan language,93135
Q159,P37,Q13238,Russia,19329,Udmurt language,67571
Q159,P37,Q8798,Russia,19329,Ukrainian language,677823
Q159,P37,Q33575,Russia,19329,Khakas language,32567
Q159,P37,Q33350,Russia,19329,Chechen language,199213
Q159,P37,Q33348,Russia,19329,Chuvash language,113266
Q159,P37,Q29952,Russia,19329,Erzya language,55089
Q159,P37,Q34299,Russia,19329,Yakut language,112737
Q159,P37,Q29561,Russia,19329,Avar language,91660
Q159,P37,Q36498,Russia,19329,Aghul language,18695
Q159,P37,Q9292,Russia,19329,Azerbaijani language,510691
Q159,P37,Q32332,Russia,19329,Dargwa language,24168
Q159,P37,Q36209,Russia,19329,Kumyk language,43986
Q159,P37,Q36206,Russia,19329,Lak language,47924
Q159,P37,Q31746,Russia,19329,Lezgian language,51948
Q159,P37,Q36757,Russia,19329,Rutul language,14264
Q159,P37,Q34079,Russia,19329,Tabasaran language,24185
Q159,P37,Q56489,Russia,19329,Tat language (Caucasus),46090
Q159,P37,Q36853,Russia,19329,Tsakhur language,16675
Q159,P47,Q227,Russia,19329,Azerbaijan,4743707
Q159,P47,Q184,Russia,19329,Belarus,3197373
Q159,P47,Q148,Russia,19329,China,9680435
Q159,P47,Q191,Russia,19329,Estonia,2788883
Q159,P47,Q33,Russia,19329,Finland,4067667
Q159,P47,Q230,Russia,19329,Georgia (country),4784504
Q159,P47,Q232,Russia,19329,Kazakhstan,4068972
Q159,P47,Q211,Russia,19329,Latvia,2376714
Q159,P47,Q37,Russia,19329,Lithuania,3040533
Q159,P47,Q423,Russia,19329,North Korea,4232658
Q159,P47,Q20,Russia,19329,Norway,3849314
Q159,P47,Q31354462,Russia,19329,Abkhazia,932900
Q159,P47,Q17,Russia,19329,Japan,9298196
Q159,P47,Q30,Russia,19329,United States,22053058
Q159,P47,Q212,Russia,19329,Ukraine,8473301
Q159,P47,Q711,Russia,19329,Mongolia,2871020
Q159,P47,Q36,Russia,19329,Poland,4897952
Q159,P47,Q23427,Russia,19329,South Ossetia,575684
Q159,P47,Q16746854,Russia,19329,Luhansk People's Republic,483209
Q159,P47,Q16150196,Russia,19329,Donetsk People's Republic,825322
Q159,P47,Q458,Russia,19329,European Union,4335778
Q159,P47,Q34,Russia,19329,Sweden,4556899
Q159,P47,Q114318324,Russia,19329,,
Q159,P38,Q41044,Russia,19329,Russian ruble,705573
Q159,P38,Q615640,Russia,19329,Soviet ruble,128663
Q159,P85,Q1225991,Russia,19329,National anthem of Russia,211217
Q159,P85,Q2058180,Russia,19329,Patrioticheskaya Pesnya,58403
Q159,P78,Q36541,Russia,19329,.ru,92291
Q159,P78,Q200439,Russia,19329,.рф,24890
Q159,P78,Q16524723,Russia,19329,,
Q159,P78,Q48369,Russia,19329,.su,128735
Q159,P122,Q512187,Russia,19329,Federal republic,194121
Q159,P122,Q49890,Russia,19329,Semi-presidential republic,250069
Q159,P122,Q1075404,Russia,19329,Soviet republic,829
Q159,P122,Q4446300,Russia,19329,,
Q159,P122,Q49892,Russia,19329,Presidential system,623249
Q159,P163,Q16611,Russia,19329,Flag of Russia,777166
Q159,P208,Q1140115,Russia,19329,Government of Russia,201288
Q159,P208,Q218295,Russia,19329,President of Russia,674593
Q159,P208,Q4426204,Russia,19329,,
Q159,P209,Q584759,Russia,19329,Constitutional Court of Russia,17674
Q159,P209,Q2622450,Russia,19329,Supreme Court of Russia,27589
Q159,P209,Q2389170,Russia,19329,Supreme Court of Arbitration of Russia,5251
Q159,P237,Q165508,Russia,19329,Coat of arms of Russia,179662
Q159,P237,Q1054702,Russia,19329,Emblem of the Russian Soviet Federative Socialist Republic,15171
Q159,P150,Q3734,Russia,19329,Adygea,180280
Q159,P150,Q5971,Russia,19329,Altai Republic,226476
Q159,P150,Q5710,Russia,19329,Bashkortostan,383121
Q159,P150,Q6809,Russia,19329,Buryatia,261500
Q159,P150,Q5118,Russia,19329,Dagestan,1746221
Q159,P150,Q5219,Russia,19329,Ingushetia,387549
Q159,P150,Q5267,Russia,19329,Kabardino-Balkaria,170772
Q159,P150,Q3953,Russia,19329,Kalmykia,295711
Q159,P150,Q5328,Russia,19329,Karachay-Cherkessia,136152
Q159,P150,Q1914,Russia,19329,Republic of Karelia,269974
Q159,P150,Q2073,Russia,19329,Komi Republic,181525
Q159,P150,Q5207,Russia,19329,Stavropol Krai,130646
Q159,P150,Q5446,Russia,19329,Mari El,151915
Q159,P150,Q5340,Russia,19329,Mordovia,143170
Q159,P150,Q6605,Russia,19329,Sakha Republic,177834
Q159,P150,Q5237,Russia,19329,North Ossetia–Alania,177807
Q159,P150,Q5481,Russia,19329,Tatarstan,624021
Q159,P150,Q960,Russia,19329,Tuva,406084
Q159,P150,Q5422,Russia,19329,Udmurtia,141630
Q159,P150,Q6543,Russia,19329,Khakassia,115363
Q159,P150,Q5187,Russia,19329,Chechnya,1838276
Q159,P150,Q5466,Russia,19329,Chuvashia,153246
Q159,P150,Q15966495,Russia,19329,Republic of Crimea (Russia),None
Q159,P150,Q5942,Russia,19329,Altai Krai,95694
Q159,P150,Q3680,Russia,19329,Krasnodar Krai,226111
Q159,P150,Q6563,Russia,19329,Krasnoyarsk Krai,192613
Q159,P150,Q4341,Russia,19329,Primorsky Krai,249026
Q159,P150,Q7788,Russia,19329,Khabarovsk Krai,128487
Q159,P150,Q6886,Russia,19329,Amur Oblast,105344
Q159,P150,Q3941,Russia,19329,Astrakhan Oblast,82477
Q159,P150,Q1875,Russia,19329,Arkhangelsk Oblast,124077
Q159,P150,Q3329,Russia,19329,Belgorod Oblast,198702
Q159,P150,Q2810,Russia,19329,Bryansk Oblast,90329
Q159,P150,Q2702,Russia,19329,Vladimir Oblast,63233
Q159,P150,Q3819,Russia,19329,Volgograd Oblast,77248
Q159,P150,Q2015,Russia,19329,Vologda Oblast,49737
Q159,P150,Q3447,Russia,19329,Voronezh Oblast,76859
Q159,P150,Q2654,Russia,19329,Ivanovo Oblast,32184
Q159,P150,Q6585,Russia,19329,Irkutsk Oblast,108295
Q159,P150,Q1749,Russia,19329,Kaliningrad Oblast,522558
Q159,P150,Q2842,Russia,19329,Kaluga Oblast,50853
Q159,P150,Q7948,Russia,19329,Kamchatka Krai,156912
Q159,P150,Q6076,Russia,19329,Kemerovo Oblast,73865
Q159,P150,Q5387,Russia,19329,Kirov Oblast,45680
Q159,P150,Q2596,Russia,19329,Kostroma Oblast,30799
Q159,P150,Q5741,Russia,19329,Kurgan Oblast,35032
Q159,P150,Q3178,Russia,19329,Kursk Oblast,68661
Q159,P150,Q2191,Russia,19329,Leningrad Oblast,133236
Q159,P150,Q3510,Russia,19329,Lipetsk Oblast,50897
Q159,P150,Q7971,Russia,19329,Magadan Oblast,91565
Q159,P150,Q1697,Russia,19329,Moscow Oblast,171437
Q159,P150,Q1759,Russia,19329,Murmansk Oblast,120853
Q159,P150,Q2246,Russia,19329,Nizhny Novgorod Oblast,71362
Q159,P150,Q2240,Russia,19329,Novgorod Oblast,65742
Q159,P150,Q5851,Russia,19329,Novosibirsk Oblast,71309
Q159,P150,Q5835,Russia,19329,Omsk Oblast,57812
Q159,P150,Q5338,Russia,19329,Orenburg Oblast,72585
Q159,P150,Q3129,Russia,19329,Oryol Oblast,36219
Q159,P150,Q5545,Russia,19329,Penza Oblast,40916
Q159,P150,Q5400,Russia,19329,Perm Krai,74577
Q159,P150,Q2218,Russia,19329,Pskov Oblast,58221
Q159,P150,Q3573,Russia,19329,Rostov Oblast,155576
Q159,P150,Q2753,Russia,19329,Ryazan Oblast,42020
Q159,P150,Q1727,Russia,19329,Samara Oblast,80938
Q159,P150,Q5334,Russia,19329,Saratov Oblast,59608
Q159,P150,Q7797,Russia,19329,Sakhalin Oblast,155200
Q159,P150,Q5462,Russia,19329,Sverdlovsk Oblast,122120
Q159,P150,Q2347,Russia,19329,Smolensk Oblast,51993
Q159,P150,Q3550,Russia,19329,Tambov Oblast,33461
Q159,P150,Q2292,Russia,19329,Tver Oblast,142714
Q159,P150,Q5884,Russia,19329,Tomsk Oblast,51427
Q159,P150,Q2792,Russia,19329,Tula Oblast,59405
Q159,P150,Q5824,Russia,19329,Tyumen Oblast,91788
Q159,P150,Q5634,Russia,19329,Ulyanovsk Oblast,43133
Q159,P150,Q5714,Russia,19329,Chelyabinsk Oblast,98712
Q159,P150,Q6838,Russia,19329,Zabaykalsky Krai,86948
Q159,P150,Q2448,Russia,19329,Yaroslavl Oblast,48694
Q159,P150,Q649,Russia,19329,Moscow,1982929
Q159,P150,Q656,Russia,19329,Saint Petersburg,1854590
Q159,P150,Q7525,Russia,19329,Sevastopol,585917
Q159,P150,Q7730,Russia,19329,Jewish Autonomous Oblast,523988
Q159,P150,Q2164,Russia,19329,Nenets Autonomous Okrug,108329
Q159,P150,Q6320,Russia,19329,Khanty-Mansi Autonomous Okrug,104983
Q159,P150,Q7984,Russia,19329,Chukotka Autonomous Okrug,243498
Q159,P150,Q6407,Russia,19329,Yamalo-Nenets Autonomous Okrug,137514
Q159,P150,Q846866,Russia,19329,Perm Oblast,9853
Q159,P150,Q622876,Russia,19329,Komi-Permyak Autonomous Okrug,8985
Q159,P150,Q216301,Russia,19329,Taymyr Autonomous Okrug,20179
Q159,P150,Q214262,Russia,19329,Evenk Autonomous Okrug,19814
Q159,P150,Q208308,Russia,19329,Kamchatka Oblast,14486
Q159,P150,Q17094638,Russia,19329,Koryak Autonomous Okrug,4233
Q159,P150,Q207737,Russia,19329,Ust-Orda Buryat Autonomous Okrug,7042
Q159,P150,Q182902,Russia,19329,Chita Oblast,16376
Q159,P150,Q190229,Russia,19329,Agin-Buryat Autonomous Okrug,11010
Q159,P361,Q302045,Russia,19329,Post-Soviet states,564681
Q159,P361,Q66458647,Russia,19329,European Union tax haven blacklist,19420
Q159,P92,Q4340680,Russia,19329,Treaty of Federation,7365
Q159,P92,Q2812213,Russia,19329,Russian Constitution of 1978,10875
Q159,P92,Q652062,Russia,19329,Constitution of Russia,86541
Q159,P92,Q2812224,Russia,19329,,
Q159,P92,Q4231536,Russia,19329,,
Q159,P92,Q2465592,Russia,19329,Soviet Russia Constitution of 1918,13976
Q159,P421,Q842320,Russia,19329,Moscow Time,71335
Q159,P421,Q2350893,Russia,19329,Samara Time,13848
Q159,P421,Q2332010,Russia,19329,Yekaterinburg Time,13234
Q159,P421,Q1322118,Russia,19329,Omsk Time,10092
Q159,P421,Q2351310,Russia,19329,Krasnoyarsk Time,10797
Q159,P421,Q2347353,Russia,19329,Irkutsk Time,8092
Q159,P421,Q2351250,Russia,19329,Yakutsk Time,12186
Q159,P421,Q2620414,Russia,19329,Kamchatka Time,14896
Q159,P421,Q190252,Russia,19329,Eastern European Time,145518
Q159,P421,Q632994,Russia,19329,Vladivostok Time,15826
Q159,P421,Q18392530,Russia,19329,,
Q159,P421,Q385504,Russia,19329,Magadan Time,9375
Q159,P421,Q2356448,Russia,19329,Kaliningrad Time,18490
Q159,P421,Q6723,Russia,19329,UTC+02:00,166
Q159,P421,Q7105,Russia,19329,UTC+12:00,68
Q159,P155,Q2184,Russia,19329,Russian Soviet Federative Socialist Republic,837624
Q159,P30,Q46,Russia,19329,Europe,4862870
Q159,P30,Q48,Russia,19329,Asia,2762112
Q159,P36,Q649,Russia,19329,Moscow,1982929
Q159,P36,Q656,Russia,19329,Saint Petersburg,1854590
Q159,P832,Q1432329,Russia,19329,Russia Day,54697
Q159,P832,Q163708,Russia,19329,Defender of the Fatherland Day,84972
Q159,P832,Q38964,Russia,19329,International Women's Day,1997366
Q159,P832,Q47499,Russia,19329,International Workers' Day,1615591
Q159,P832,Q270706,Russia,19329,Victory Day (9 May),281155
Q159,P832,Q1355116,Russia,19329,Unity Day (Russia),54883
Q159,P832,Q196627,Russia,19329,New Year's Day,979948
Q159,P910,Q1411008,Russia,19329,Category:Russia,7245
Q159,P194,Q457869,Russia,19329,Federal Assembly (Russia),96251
Q159,P194,Q2358985,Russia,19329,Congress of People's Deputies of Russia,33035
Q159,P610,Q43105,Russia,19329,Mount Elbrus,421551
Q159,P807,Q15180,Russia,19329,Soviet Union,6022161
Q159,P138,Q1108445,Russia,19329,Kievan Rus',1107198
Q159,P530,Q30,Russia,19329,United States,22053058
Q159,P530,Q148,Russia,19329,China,9680435
Q159,P530,Q183,Russia,19329,Germany,7726006
Q159,P530,Q403,Russia,19329,Serbia,3818932
Q159,P530,Q668,Russia,19329,India,367139855
Q159,P530,Q17,Russia,19329,Japan,9298196
Q159,P530,Q881,Russia,19329,Vietnam,5091039
Q159,P530,Q717,Russia,19329,Venezuela,2710496
Q159,P530,Q241,Russia,19329,Cuba,2835402
Q159,P530,Q79,Russia,19329,Egypt,4669784
Q159,P530,Q43,Russia,19329,Turkey,8875695
Q159,P530,Q16,Russia,19329,Canada,12409221
Q159,P530,Q155,Russia,19329,Brazil,5680309
Q159,P530,Q38,Russia,19329,Italy,5735507
Q159,P530,Q142,Russia,19329,France,7053137
Q159,P530,Q414,Russia,19329,Argentina,4828195
Q159,P530,Q801,Russia,19329,Israel,16288834
Q159,P530,Q953,Russia,19329,Zambia,1486169
Q159,P530,Q1011,Russia,19329,Cape Verde,2165333
Q159,P530,Q711,Russia,19329,Mongolia,2871020
Q159,P530,Q408,Russia,19329,Australia,10773580
Q159,P530,Q23427,Russia,19329,South Ossetia,575684
Q159,P530,Q31354462,Russia,19329,Abkhazia,932900
Q159,P530,Q805,Russia,19329,Yemen,2785547
Q159,P530,Q227,Russia,19329,Azerbaijan,4743707
Q159,P530,Q27,Russia,19329,Republic of Ireland,2986198
Q159,P530,Q212,Russia,19329,Ukraine,8473301
Q159,P530,Q252,Russia,19329,Indonesia,6515111
Q159,P530,Q458,Russia,19329,European Union,4335778
Q159,P530,Q858,Russia,19329,Syria,3232984
Q159,P530,Q884,Russia,19329,South Korea,4690194
Q159,P530,Q184,Russia,19329,Belarus,3197373
